Student_ID,CGPA,Attendance,Backlogs,Year,Python,Java,DSA,SQL,OOP,DBMS,OS,CN,Git,Linux,Docker,Cloud,Projects,Internship,Certifications,Hackathons,OpenSource,LeetCode,Communication,Teamwork,Leadership,EmployabilityStatus
1244,7.91,99,1,2,2,1,1,2,2,1,1,2,1,1,1,1,4,0,5,3,0,454,1,1,1,0
1245,8.41,93,1,4,1,1,2,2,1,2,1,2,1,1,1,1,5,1,3,2,1,426,1,1,0,0
1246,7.97,84,2,3,2,1,2,1,2,1,1,2,1,1,0,0,4,0,4,0,1,226,0,2,0,0
1247,5.81,68,4,4,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,25,1,0,0,2
1248,7.07,83,2,2,2,2,2,1,2,2,2,2,1,1,0,0,5,0,3,2,0,272,1,1,0,0
1249,7.54,92,1,3,1,0,2,2,1,2,1,1,1,1,0,0,4,1,3,1,0,306,1,2,1,0
1250,9.46,90,0,3,2,1,2,1,2,2,1,1,1,1,1,1,6,1,4,4,1,834,2,2,2,1
1251,9.54,90,0,3,0,1,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,7,0,2,1,2
1252,6.3,79,5,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,63,1,0,0,2
1253,7.28,74,1,4,2,0,1,1,1,1,1,0,1,1,0,0,5,0,2,2,0,252,1,1,1,2
1254,9.15,88,0,2,1,2,1,1,2,2,1,2,1,1,1,1,7,1,2,4,0,305,1,2,1,1
1255,8.19,69,0,2,2,2,2,1,1,2,0,1,1,1,1,0,4,1,1,2,1,510,1,2,0,0
1256,9.0,100,0,3,2,1,2,1,2,2,1,1,1,1,1,1,6,1,7,4,1,789,1,2,1,1
1257,6.68,82,0,3,2,1,2,2,1,2,1,1,1,1,1,0,8,1,3,4,0,412,1,2,0,1
1258,6.47,83,2,4,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1259,8.12,84,1,4,2,2,2,2,2,2,2,1,1,1,0,0,3,1,1,0,1,269,1,2,1,0
1260,6.44,64,4,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,66,1,1,0,2
1261,7.88,86,0,4,1,2,2,1,2,1,0,2,1,1,0,0,3,1,4,0,0,211,1,2,0,0
1262,8.33,83,1,4,1,2,2,2,1,2,1,2,1,1,1,1,6,1,3,2,0,254,1,1,2,0
1263,7.23,75,1,2,2,2,2,1,1,2,2,1,1,1,0,0,4,0,2,2,1,104,2,2,1,0
1264,7.51,71,1,2,1,0,2,1,2,2,2,1,1,1,0,0,4,1,2,0,1,416,1,2,1,0
1265,8.15,76,2,3,2,1,2,2,1,2,1,1,1,1,1,0,5,0,2,3,1,643,1,2,0,1
1266,9.26,97,0,4,1,0,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,105,0,2,0,2
1267,7.81,76,1,4,2,1,2,1,2,1,2,0,1,1,1,0,8,1,4,2,1,350,1,2,2,0
1268,7.1,83,1,4,2,0,2,1,1,1,2,2,1,1,0,0,5,0,2,1,0,229,2,2,1,0
1269,9.11,94,1,4,1,1,2,2,2,1,1,2,1,1,1,1,7,1,2,1,0,604,1,1,1,0
1270,6.19,73,2,3,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,32,0,0,1,2
1271,9.28,95,0,3,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,58,0,1,1,2
1272,6.01,56,2,4,0,0,1,0,1,0,1,0,1,1,0,0,4,1,1,1,0,64,1,0,1,2
1273,7.04,90,2,2,2,1,1,1,1,1,1,2,1,1,0,0,3,0,3,0,1,222,0,1,0,0
1274,9.67,99,0,4,0,1,1,1,2,2,1,2,1,0,0,0,3,0,1,1,1,103,2,2,0,0
1275,8.48,87,1,4,2,2,2,2,2,1,2,1,1,1,1,1,5,1,4,2,1,290,1,2,0,0
1276,8.93,96,0,2,0,0,1,0,1,1,2,1,0,0,0,0,0,0,2,0,0,109,2,1,1,2
1277,7.47,73,0,4,1,2,1,0,1,1,1,0,1,1,0,0,5,0,2,1,0,423,1,2,0,0
1278,9.27,98,0,4,0,0,0,1,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2
1279,8.57,98,0,4,2,2,2,2,2,1,2,2,1,1,1,1,7,1,4,3,1,648,2,1,0,1
1280,9.59,97,0,4,0,0,1,1,1,2,1,2,1,1,0,0,3,0,1,0,1,88,2,2,0,0
1281,8.2,89,1,4,2,1,2,2,1,2,2,1,1,1,1,0,6,1,3,3,1,797,1,2,1,1
1282,7.65,67,1,2,2,1,2,1,1,2,0,2,1,1,1,0,8,1,2,3,0,634,1,1,0,1
1283,8.08,86,1,4,1,2,1,2,1,1,1,1,1,1,1,1,7,1,4,2,0,574,1,2,2,1
1284,8.44,81,1,4,2,1,2,2,2,2,2,0,1,1,0,0,3,0,2,0,1,420,0,2,0,0
1285,9.06,100,0,3,1,0,0,0,2,1,1,1,0,0,0,0,2,0,0,1,0,67,1,2,0,0
1286,9.6,100,0,3,2,2,2,2,2,2,1,2,1,1,1,1,6,1,5,4,1,689,2,2,2,1
1287,7.96,97,0,3,2,2,1,2,1,1,2,1,1,1,1,1,4,1,2,1,0,520,2,1,0,0
1288,8.84,91,0,2,1,1,0,1,1,2,1,2,1,1,0,0,3,1,1,0,1,73,1,1,0,0
1289,7.2,73,0,3,2,1,2,2,1,1,0,1,1,1,1,0,6,1,2,3,0,724,1,2,1,1
1290,6.65,72,0,2,2,2,2,2,2,2,1,1,1,1,1,0,8,1,4,2,0,750,2,2,0,1
1291,9.34,89,0,3,2,1,2,2,2,2,1,2,1,1,1,1,7,1,3,3,1,597,1,2,2,1
1292,8.03,80,0,4,2,2,2,1,2,2,2,2,1,1,0,0,4,0,4,2,1,208,0,1,0,0
1293,6.76,64,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45,1,1,0,2
1294,9.61,100,0,4,0,1,0,1,2,1,1,2,0,0,0,0,1,0,1,0,0,1,2,2,0,2
1295,5.96,63,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38,0,1,0,2
1296,5.56,83,5,2,0,0,0,1,0,1,1,1,0,0,0,0,2,0,1,1,0,23,1,0,0,2
1297,8.1,89,1,4,2,1,1,2,1,1,1,1,1,1,1,1,5,0,5,2,0,478,2,1,2,1
1298,8.16,79,0,4,2,1,2,1,2,2,1,2,1,1,1,0,5,1,2,2,1,787,1,2,1,1
1299,8.13,83,0,4,2,1,2,1,1,2,2,0,1,1,1,0,7,1,4,4,0,782,1,2,2,0
1300,5.98,82,2,4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,20,1,1,1,2
1301,8.98,84,1,3,2,1,1,1,1,2,2,1,1,1,1,1,5,1,3,3,1,478,2,2,2,0
1302,9.35,90,0,2,1,1,1,1,2,2,1,1,0,0,0,0,1,0,0,1,0,84,1,1,0,0
1303,7.4,67,2,4,2,1,2,2,2,2,0,0,1,1,1,0,6,1,3,5,1,738,2,2,0,1
1304,7.31,75,1,4,2,1,2,2,1,2,2,1,1,1,1,0,6,1,2,2,1,537,1,1,1,0
1305,6.14,56,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,63,1,1,1,2
1306,9.05,96,0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4,1,2,0,2
1307,8.18,86,2,3,2,2,1,1,1,1,1,1,1,1,0,0,3,1,1,0,0,431,1,1,0,2
1308,7.82,82,0,4,2,2,2,1,1,1,1,0,1,1,1,0,8,0,4,2,1,492,2,2,2,1
1309,8.02,81,0,4,2,2,2,2,2,1,1,2,1,1,1,1,7,1,5,3,0,368,2,2,2,1
1310,9.42,98,0,4,0,1,1,0,2,2,2,1,1,1,0,0,4,1,2,1,0,97,1,1,1,2
1311,9.75,99,0,2,1,1,0,0,1,1,1,1,0,0,0,0,2,0,1,1,0,31,2,2,1,2
1312,7.94,99,1,4,2,2,2,2,2,1,1,2,1,1,1,1,7,1,2,3,0,506,1,2,1,1
1313,9.12,86,1,3,2,1,1,2,2,1,2,2,1,1,1,1,5,1,4,2,0,389,1,2,2,1
1314,7.47,72,1,4,2,1,2,2,1,1,0,1,1,1,1,0,5,1,2,4,1,568,2,1,2,1
1315,7.12,89,0,2,2,0,2,2,1,2,0,0,1,1,0,0,4,0,3,3,0,129,2,2,1,0
1316,8.08,70,0,3,1,2,1,0,2,1,0,2,1,1,0,0,3,0,3,1,1,285,2,2,0,0
1317,7.41,81,1,4,1,0,2,0,2,2,2,1,1,1,0,0,4,0,1,3,0,275,2,2,0,0
1318,8.4,75,0,4,1,0,1,0,1,2,0,1,1,1,0,0,5,1,4,3,1,348,1,2,0,0
1319,7.09,82,2,4,2,1,2,1,1,1,1,2,1,1,1,0,4,1,4,2,1,618,2,1,1,1
1320,7.47,77,0,2,2,2,2,1,2,2,1,1,1,1,0,0,5,0,3,0,0,388,0,2,1,0
1321,5.69,73,5,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,35,0,1,1,0
1322,8.88,93,1,4,1,1,2,1,2,1,1,2,1,1,1,1,5,1,5,4,1,333,2,2,2,1
1323,8.45,92,0,2,2,2,2,1,2,2,2,1,1,1,1,1,4,1,3,4,1,452,2,1,1,0
1324,9.67,88,0,2,2,1,2,2,2,2,2,2,1,1,1,1,7,1,5,3,1,815,2,1,1,1
1325,6.89,56,5,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,43,0,1,0,2
1326,7.93,72,1,3,1,0,2,1,1,1,1,1,1,1,0,0,2,0,4,3,0,119,0,1,0,0
1327,7.23,74,0,2,2,1,2,2,2,2,2,0,1,1,0,0,4,1,4,2,0,124,1,1,1,1
1328,7.55,83,0,4,2,2,1,1,2,2,2,2,1,1,0,0,4,1,2,2,1,212,1,1,1,0
1329,7.41,71,2,4,2,1,2,1,2,1,1,2,1,1,1,0,8,0,3,5,0,465,2,2,0,0
1330,6.78,87,0,4,2,1,2,1,1,1,0,0,1,1,1,0,4,1,1,1,0,661,1,1,0,0
1331,6.87,76,2,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,71,1,0,0,2
1332,9.9,95,0,3,2,1,2,2,2,2,1,2,1,1,1,1,8,1,4,2,1,714,1,1,2,1
1333,8.24,72,0,3,2,2,2,2,1,1,0,2,1,1,0,0,5,1,2,3,0,349,1,1,1,0
1334,7.16,75,0,4,1,1,2,2,2,2,1,1,1,1,0,0,3,0,3,2,0,246,0,1,0,0
1335,7.72,85,0,4,1,1,2,2,2,2,2,0,1,1,0,0,5,0,2,0,0,231,2,2,0,0
1336,9.44,92,0,4,2,1,2,2,2,2,2,1,1,1,1,1,7,1,5,5,0,655,2,2,1,1
1337,7.69,78,0,4,1,2,2,0,2,2,0,2,1,1,0,0,4,0,1,0,1,412,0,2,0,0
1338,8.04,90,0,4,2,1,2,1,2,1,0,1,1,1,0,0,3,0,1,2,0,258,1,1,1,0
1339,7.25,79,2,2,2,2,1,2,2,2,1,0,1,1,0,0,3,0,3,1,0,131,2,2,0,0
1340,7.88,89,0,4,1,2,1,2,1,1,1,1,1,1,0,0,3,0,2,3,1,394,1,2,0,0
1341,8.36,88,1,4,1,2,2,2,1,2,0,2,1,1,0,0,5,1,3,2,0,165,2,2,0,0
1342,7.04,79,0,3,2,1,2,2,1,1,1,2,1,1,0,0,5,1,2,3,1,345,2,2,0,1
1343,8.49,91,1,4,1,2,2,2,1,2,2,1,1,1,1,1,6,1,3,2,1,415,1,2,0,1
1344,8.36,90,1,3,1,2,2,0,1,2,2,2,1,1,0,0,4,1,3,1,0,218,1,2,1,0
1345,7.47,71,0,2,1,0,2,0,1,2,0,2,1,1,0,0,3,1,4,2,0,309,2,1,1,0
1346,5.66,68,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,24,0,1,0,0
1347,6.88,78,0,3,2,2,2,2,1,2,2,1,1,1,1,0,7,1,2,2,1,782,1,1,1,1
1348,8.87,98,1,4,2,2,2,1,1,1,2,1,1,1,1,1,4,1,3,2,1,396,1,1,0,0
1349,7.55,81,0,4,1,0,2,1,2,1,0,2,1,1,0,0,5,1,3,0,0,436,2,2,1,1
1350,6.73,59,1,3,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,69,1,1,1,2
1351,6.95,86,1,4,2,2,2,1,1,2,2,0,1,1,1,0,8,1,2,4,0,639,2,2,1,1
1352,9.55,99,0,2,2,2,2,1,2,2,1,1,1,1,1,1,7,1,7,5,1,594,2,2,1,1
1353,8.93,98,0,3,1,1,1,1,2,2,2,2,0,0,0,0,2,0,1,1,0,88,2,1,1,0
1354,7.11,88,2,4,1,0,1,1,1,2,0,1,1,1,0,0,3,1,3,2,1,302,2,1,1,0
1355,8.79,96,0,4,1,1,1,0,1,1,2,1,0,0,0,0,0,0,2,1,0,15,2,2,0,2
1356,6.59,67,1,3,2,1,2,1,1,1,1,2,1,1,1,0,5,1,4,2,0,744,2,2,2,1
1357,5.57,62,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,58,1,0,1,2
1358,7.15,75,2,4,2,1,2,2,2,2,0,2,1,1,1,0,5,0,2,2,0,524,2,2,1,1
1359,7.95,89,2,4,1,1,2,1,2,2,1,2,1,1,0,0,3,1,2,3,0,445,1,2,0,0
1360,9.77,95,0,4,2,2,2,2,2,2,1,2,1,1,1,1,6,1,4,4,1,665,1,1,1,1
1361,6.0,68,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,57,1,0,0,2
1362,8.43,96,0,3,0,1,0,0,2,1,2,1,0,0,0,0,2,0,2,1,0,58,1,1,0,2
1363,5.9,76,4,4,1,0,1,1,0,0,1,0,1,0,0,0,3,0,1,0,1,60,1,1,1,0
1364,8.41,93,0,4,1,1,0,1,1,1,2,2,1,1,0,0,3,0,0,0,1,6,0,1,0,0
1365,7.46,84,2,4,2,0,1,1,1,1,0,1,1,1,0,0,4,1,1,3,1,180,1,2,1,0
1366,7.23,67,0,3,2,2,2,1,2,1,1,0,1,1,1,0,6,1,2,2,0,389,1,2,0,1
1367,8.66,82,0,3,2,1,1,1,2,1,2,1,1,1,1,1,4,1,5,4,1,587,1,1,1,1
1368,8.09,91,1,4,1,2,1,2,2,1,2,2,1,1,1,1,5,1,3,1,0,581,2,1,0,0
1369,7.95,83,1,2,1,0,1,2,1,1,0,1,1,1,0,0,2,1,2,1,0,295,1,1,1,0
1370,7.75,75,1,2,1,2,2,0,1,1,0,2,1,1,0,0,5,1,2,3,1,442,1,2,0,0
1371,9.05,91,0,4,0,1,0,1,2,2,1,1,0,0,0,0,0,0,0,1,0,8,0,2,0,0
1372,7.77,65,1,4,2,2,2,2,1,2,0,0,1,1,1,0,8,1,2,4,1,705,1,1,0,0
1373,7.26,81,1,3,1,1,2,0,2,2,0,0,1,1,0,0,3,0,4,1,0,401,1,1,0,0
1374,8.95,99,0,3,2,1,2,2,2,2,1,2,1,1,1,1,5,1,4,2,0,448,1,2,2,1
1375,6.99,58,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,0,2
1376,7.13,65,2,3,2,1,2,2,1,2,1,0,1,1,1,0,4,1,4,5,0,589,1,2,2,1
1377,7.96,85,0,3,2,1,2,1,2,2,1,1,1,1,1,1,5,1,2,4,1,316,2,2,0,1
1378,7.37,83,2,3,2,0,1,1,1,2,2,2,1,1,0,0,5,0,4,1,1,269,2,1,0,1
1379,9.12,89,0,2,2,1,2,2,2,2,1,2,1,1,1,1,6,1,6,4,1,604,2,1,2,1
1380,9.19,92,0,4,1,1,0,1,2,1,1,1,0,0,0,0,2,0,2,0,0,68,0,2,0,2
1381,8.86,90,0,2,0,0,1,0,2,1,2,1,0,0,0,0,1,0,2,1,0,62,2,1,1,2
1382,9.34,90,0,2,0,0,0,0,2,1,1,2,1,1,0,0,3,1,1,1,0,27,1,1,1,2
1383,7.81,94,2,3,2,0,1,2,1,2,1,2,1,1,0,0,4,1,4,2,1,139,1,1,0,0
1384,9.61,91,0,4,2,2,2,1,2,2,2,2,1,1,1,1,8,1,4,3,1,680,2,2,1,1
1385,7.1,75,2,4,2,2,1,1,1,1,2,0,1,1,0,0,4,0,4,1,1,247,0,1,1,2
1386,9.46,90,0,4,1,1,0,1,2,2,1,2,1,1,0,0,4,1,0,0,0,6,2,1,0,0
1387,5.91,83,5,3,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,15,0,1,1,2
1388,8.85,87,0,2,1,1,2,2,1,2,1,2,1,1,1,1,6,0,2,3,0,373,2,1,2,1
1389,7.0,77,1,4,2,1,2,2,1,2,2,1,1,1,1,0,6,1,2,2,0,686,1,1,0,0
1390,7.72,85,0,3,2,1,2,1,1,1,2,1,1,1,0,0,5,1,2,0,0,312,1,1,1,0
1391,7.32,72,2,3,2,1,2,1,2,1,0,2,1,1,0,0,3,1,3,1,0,333,2,2,1,0
1392,7.5,87,0,4,2,1,2,2,1,1,0,1,1,1,1,0,5,0,2,3,1,359,2,2,0,0
1393,8.48,95,0,4,0,0,0,0,2,1,1,2,0,0,0,0,2,0,1,1,0,1,0,1,1,2
1394,9.55,90,0,3,1,1,1,0,2,1,2,2,0,0,0,0,1,0,1,1,0,76,1,1,0,2
1395,8.44,100,0,2,2,2,1,2,2,2,2,2,1,1,1,1,7,1,2,1,1,516,1,1,0,0
1396,8.35,81,1,3,1,2,2,1,2,2,0,2,1,1,0,0,2,1,2,2,0,429,1,2,0,0
1397,8.73,100,0,3,1,2,2,2,2,2,2,2,1,1,1,1,7,1,4,3,0,264,2,2,2,1
1398,6.53,77,0,2,2,2,2,1,1,1,1,1,1,1,1,0,6,1,3,5,0,548,1,1,1,1
1399,7.01,74,2,3,1,2,1,1,2,1,2,2,1,1,0,0,2,0,2,1,0,433,2,2,0,0
1400,8.21,85,0,3,2,1,1,1,2,2,2,2,1,1,0,0,2,0,1,0,0,441,1,2,1,0
1401,7.37,85,1,2,2,1,2,2,2,2,1,0,1,1,1,0,8,1,4,2,1,561,2,1,1,1
1402,6.05,83,4,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,24,0,0,1,2
1403,8.71,90,1,4,1,2,2,1,2,2,2,1,1,1,1,1,7,1,3,2,0,501,2,2,1,1
1404,9.05,93,0,3,2,2,1,2,1,1,1,2,1,1,1,1,5,1,5,3,1,324,2,1,0,0
1405,5.77,77,5,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,7,1,0,1,2
1406,7.59,93,1,4,1,0,1,2,1,1,0,2,1,1,0,0,3,1,1,3,0,110,2,2,0,0
1407,9.11,91,0,4,0,1,0,1,2,1,2,1,1,1,0,0,3,1,1,1,0,110,1,2,1,2
1408,6.88,78,2,3,2,1,2,1,2,2,1,0,1,1,1,0,5,0,2,3,1,499,1,1,0,1
1409,7.31,72,2,2,2,0,1,1,2,2,2,1,1,1,0,0,5,0,3,3,1,136,1,1,1,0
1410,8.36,80,1,3,2,2,2,1,2,1,1,2,1,1,1,1,4,1,2,3,0,591,1,2,1,1
1411,7.92,70,2,3,2,0,1,2,1,2,0,0,1,1,0,0,5,0,3,3,1,241,2,1,0,0
1412,6.74,74,0,3,2,1,2,2,2,1,1,1,1,1,1,0,8,1,2,1,1,402,1,1,2,0
1413,6.86,70,0,3,2,2,2,1,2,1,2,0,1,1,1,0,4,1,1,4,0,487,2,2,2,0
1414,6.34,59,3,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,31,0,0,1,2
1415,6.14,57,5,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,67,0,0,0,2
1416,7.39,82,2,4,2,1,2,1,2,2,1,1,1,1,1,0,5,1,2,5,1,437,1,1,1,0
1417,7.31,73,0,4,2,1,1,1,2,2,2,2,1,1,0,0,4,1,4,0,0,191,1,1,0,0
1418,6.92,61,2,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,46,0,1,0,2
1419,8.47,99,0,4,0,1,1,0,2,1,1,2,1,1,0,0,2,1,0,0,0,116,2,2,1,2
1420,9.17,90,0,4,1,1,0,1,2,2,2,2,0,0,0,0,0,0,1,0,0,67,0,1,0,0
1421,8.9,85,1,4,1,1,1,1,2,1,1,2,1,1,1,1,6,1,5,2,0,353,1,2,0,0
1422,6.67,82,0,2,2,2,2,1,1,1,2,0,1,1,1,0,8,1,2,4,0,599,2,1,2,1
1423,5.61,66,4,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,58,1,1,1,2
1424,7.82,85,0,4,1,1,1,1,1,2,1,1,1,1,1,1,5,1,4,3,1,422,1,2,0,0
1425,6.48,62,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,37,1,0,0,2
1426,8.38,92,0,2,1,2,2,2,2,1,0,2,1,1,0,0,4,1,3,2,0,450,1,2,1,1
1427,9.42,94,0,3,1,0,0,1,1,1,1,1,0,0,0,0,2,0,0,1,0,104,1,2,0,0
1428,7.57,88,1,3,2,1,2,2,1,1,1,2,1,1,0,0,3,0,3,2,0,382,2,2,1,0
1429,7.55,70,2,2,2,1,1,1,1,2,0,1,1,1,0,0,4,0,2,3,0,383,1,2,0,1
1430,8.13,76,2,4,2,2,2,2,1,1,0,0,1,1,1,0,7,0,2,1,1,519,1,2,0,0
1431,7.36,89,1,4,2,2,2,1,1,1,2,1,1,1,1,0,5,0,2,3,0,700,2,1,2,1
1432,9.49,94,0,3,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,1,0,24,2,1,0,2
1433,7.7,92,1,2,2,1,1,1,1,1,2,0,1,1,0,0,3,0,2,0,1,223,1,2,0,2
1434,9.3,100,0,3,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,1,0,94,2,2,0,2
1435,9.14,99,0,3,2,1,2,1,2,2,2,1,1,1,1,1,8,1,6,3,1,664,1,1,2,1
1436,7.58,84,2,3,1,2,1,2,2,1,2,0,1,1,0,0,3,0,3,0,0,218,1,1,0,0
1437,6.38,65,4,3,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,40,0,1,1,2
1438,8.96,93,0,2,2,2,2,1,2,2,2,1,1,1,1,1,6,1,4,4,1,675,1,2,2,1
1439,9.75,100,0,2,1,1,0,0,1,2,2,1,0,0,0,0,1,0,0,1,0,29,0,2,1,2
1440,7.64,87,2,4,2,1,2,1,2,1,0,2,1,1,1,0,5,1,4,1,0,727,2,1,0,0
1441,8.0,87,2,4,2,2,2,2,2,2,2,2,1,1,1,0,5,1,4,4,0,352,2,2,2,1
1442,8.03,72,0,4,2,1,1,2,1,2,0,2,1,1,0,0,5,0,2,3,0,251,0,1,1,0
1443,6.17,85,4,3,1,0,1,0,0,0,1,0,1,1,0,0,2,1,1,0,0,1,1,1,0,2
1444,8.1,76,2,3,2,1,2,1,2,2,1,1,1,1,0,0,5,0,3,3,1,440,2,1,1,1
1445,8.14,69,0,4,2,2,2,2,2,2,1,0,1,1,1,0,7,1,4,5,1,640,2,1,1,1
1446,7.97,89,0,3,1,2,2,1,1,2,2,1,1,1,1,1,5,1,4,2,0,299,1,2,1,0
1447,7.86,80,0,2,2,2,1,2,1,2,1,2,1,1,1,1,4,1,5,4,1,445,2,1,0,0
1448,6.87,85,2,3,2,1,2,2,1,1,1,1,1,1,1,0,7,1,4,5,0,647,1,2,2,1
1449,7.01,90,2,4,1,0,1,0,1,1,1,0,1,1,0,0,4,0,2,2,0,185,2,2,0,2
1450,8.82,98,0,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,1,0,120,2,2,0,2
1451,5.52,76,5,2,1,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,45,0,1,1,0
1452,6.89,57,5,4,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,34,0,0,1,2
1453,7.66,81,1,4,2,1,2,1,2,1,1,2,1,1,1,0,4,1,2,4,1,721,1,1,2,0
1454,8.56,84,1,3,1,2,2,1,1,1,2,2,1,1,1,1,7,1,4,1,0,506,1,1,0,1
1455,9.8,96,0,4,0,1,1,1,2,1,1,2,0,0,0,0,0,0,0,1,0,31,1,1,0,0
1456,6.31,74,1,4,1,1,0,1,1,1,0,0,0,0,0,0,2,0,1,1,0,49,1,1,0,0
1457,9.52,88,0,2,2,2,2,1,2,2,2,1,1,1,1,1,8,1,4,5,1,512,2,2,1,1
1458,9.89,100,0,2,2,1,2,2,2,2,2,2,1,1,1,1,5,1,5,4,1,562,2,2,1,1
1459,8.48,99,0,2,0,0,1,0,2,2,2,1,0,0,0,0,2,0,0,0,0,43,0,1,0,2
1460,6.02,81,5,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,48,1,1,0,2
1461,8.29,79,2,4,1,2,2,0,2,2,2,2,1,1,0,0,3,1,4,3,0,415,2,2,1,0
1462,7.68,76,1,3,1,2,1,2,1,2,0,2,1,1,0,0,3,1,1,2,0,314,1,1,0,0
1463,9.08,92,1,4,1,1,2,2,1,2,2,2,1,1,1,1,5,1,2,4,0,337,1,2,1,0
1464,6.98,80,2,4,2,1,2,2,2,1,0,0,1,1,1,0,8,1,2,1,1,402,2,2,2,1
1465,5.86,71,5,3,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,1,1,2
1466,6.07,79,5,4,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,78,1,1,0,2
1467,8.77,100,0,4,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,29,2,1,0,2
1468,7.36,78,0,4,2,0,1,1,2,1,2,2,1,1,0,0,2,0,4,1,0,441,1,1,0,0
1469,7.97,98,0,3,1,1,2,1,1,1,1,2,1,1,1,1,6,1,2,1,0,335,2,1,2,0
1470,7.88,86,1,3,2,1,2,2,2,2,0,1,1,1,1,0,4,1,3,3,1,626,2,1,2,1
1471,8.35,81,2,3,2,2,1,1,1,1,0,2,1,1,0,0,5,1,2,3,1,413,1,1,0,0
1472,6.78,82,2,2,2,2,2,2,1,1,2,0,1,1,1,0,7,0,2,5,1,785,2,2,2,1
1473,7.0,75,1,4,1,1,1,2,2,2,2,0,1,1,0,0,2,0,1,3,0,281,0,2,1,0
1474,7.69,74,2,3,2,1,2,2,2,2,2,1,1,1,1,0,7,1,3,1,1,676,2,2,1,1
1475,8.56,95,0,4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,2,1,1,469,2,2,0,0
1476,7.67,80,2,4,2,2,2,1,2,1,0,0,1,1,1,0,4,1,2,4,0,557,2,2,2,1
1477,9.31,97,0,4,2,2,2,1,2,2,1,1,1,1,1,1,7,1,4,3,0,825,2,1,2,1
1478,7.42,90,2,3,2,2,2,2,2,2,2,2,1,1,1,0,7,1,3,3,0,412,2,2,2,1
1479,8.7,99,0,4,1,0,1,1,2,2,2,2,0,0,0,0,1,0,0,1,0,32,0,1,0,2
1480,7.33,65,2,2,2,2,2,2,2,2,0,0,1,1,1,0,6,1,2,5,1,754,2,2,1,1
1481,9.5,88,0,2,2,1,2,2,2,2,1,2,1,1,1,1,6,1,3,5,1,790,2,1,2,1
1482,6.39,76,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,52,0,1,0,2
1483,7.77,68,1,4,2,1,2,2,1,1,1,0,1,1,1,0,5,1,2,3,1,632,1,2,1,1
1484,6.97,77,1,2,2,1,2,2,2,2,0,2,1,1,1,0,5,0,3,3,1,600,2,2,1,0
1485,8.29,89,0,4,2,2,2,2,1,1,2,1,1,1,1,1,7,0,4,3,0,414,2,2,0,1
1486,8.31,95,0,4,2,1,2,2,1,1,1,1,1,1,0,0,5,0,3,1,0,394,1,1,0,0
